"REF_DATE","GEO","DGUID","Variable","Product category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Northwest Territories","2021A000261","Plastic in products produced for Canadian consumption","Textiles","Tonnes","287","units","0","v1331408234","13.3.13","541","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in products produced for Canadian consumption","Vehicles","Tonnes","287","units","0","v1331408235","13.3.14","1815","","","","0"
"2017","Northwest Territories","2021A000261","Plastic in products produced for Canadian consumption","Other products","Tonnes","287","units","0","v1331408236","13.3.15","2490","","","","0"
"2017","Northwest Territories","2021A000261","Net stock of plastic in products that remain in use at the end of each year","Total, all product categories","Tonnes","287","units","0","v1331408237","13.4.1","5825","","","","0"
"2017","Northwest Territories","2021A000261","Net stock of plastic in products that remain in use at the end of each year","Construction materials","Tonnes","287","units","0","v1331408238","13.4.2","3313","","","","0"
"2017","Northwest Territories","2021A000261","Net stock of plastic in products that remain in use at the end of each year","Electrical and electronic equipment","Tonnes","287","units","0","v1331408239","13.4.3","501","","","","0"
"2017","Northwest Territories","2021A000261","Net stock of plastic in products that remain in use at the end of each year","Packaging","Tonnes","287","units","0","v1331408240","13.4.7","1045","","","","0"
"2017","Northwest Territories","2021A000261","Net stock of plastic in products that remain in use at the end of each year","Agriculture film","Tonnes","287","units","0","v1331408241","13.4.12","60","","","","0"
"2017","Northwest Territories","2021A000261","Net stock of plastic in products that remain in use at the end of each year","Textiles","Tonnes","287","units","0","v1331408242","13.4.13","176","","","","0"
"2017","Northwest Territories","2021A000261","Net stock of plastic in products that remain in use at the end of each year","Vehicles","Tonnes","287","units","0","v1331408243","13.4.14","426","","","","0"
"2017","Northwest Territories","2021A000261","Net stock of plastic in products that remain in use at the end of each year","Other products","Tonnes","287","units","0","v1331408244","13.4.15","304","","","","0"
"2017","Northwest Territories","2021A000261","Total discarded plastic in products","Total, all product categories","Tonnes","287","units","0","v1331408245","13.5.1","7797","","","","0"
"2017","Northwest Territories","2021A000261","Total discarded plastic in products","Construction materials","Tonnes","287","units","0","v1331408246","13.5.2","208","","","","0"
"2017","Northwest Territories","2021A000261","Total discarded plastic in products","Electrical and electronic equipment","Tonnes","287","units","0","v1331408247","13.5.3","1030","","","","0"
"2017","Northwest Territories","2021A000261","Total discarded plastic in products","Packaging","Tonnes","287","units","0","v1331408248","13.5.7","2614","","","","0"
"2017","Northwest Territories","2021A000261","Total discarded plastic in products","Agriculture film","Tonnes","287","units","0","v1331408249","13.5.12","5","","","","0"
"2017","Northwest Territories","2021A000261","Total discarded plastic in products","Textiles","Tonnes","287","units","0","v1331408250","13.5.13","365","","","","0"
"2017","Northwest Territories","2021A000261","Total discarded plastic in products","Vehicles","Tonnes","287","units","0","v1331408251","13.5.14","1389","","","","0"
"2017","Northwest Territories","2021A000261","Total discarded plastic in products","Other products","Tonnes","287","units","0","v1331408252","13.5.15","2186","","","","0"
"2017","Northwest Territories","2021A000261","Plastic leaked permanently into the environment","Total, all product categories","Tonnes","287","units","0","v1331408253","13.6.1","329","","","","0"
"2017","Northwest Territories","2021A000261","Plastic leaked permanently into the environment","Construction materials","Tonnes","287","units","0","v1331408254","13.6.2","2","","","","0"
"2017","Northwest Territories","2021A000261","Plastic leaked permanently into the environment","Electrical and electronic equipment","Tonnes","287","units","0","v1331408255","13.6.3","9","","","","0"
"2017","Northwest Territories","2021A000261","Plastic leaked permanently into the environment","Packaging","Tonnes","287","units","0","v1331408256","13.6.7","23","","","","0"
"2017","Northwest Territories","2021A000261","Plastic leaked permanently into the environment","Agriculture film","Tonnes","287","units","0","v1331408257","13.6.12","0","","","","0"
"2017","Northwest Territories","2021A000261","Plastic leaked permanently into the environment","Textiles","Tonnes","287","units","0","v1331408258","13.6.13","3","","","","0"
"2017","Northwest Territories","2021A000261","Plastic leaked permanently into the environment","Vehicles","Tonnes","287","units","0","v1331408259","13.6.14","278","","","","0"
"2017","Northwest Territories","2021A000261","Plastic leaked permanently into the environment","Other products","Tonnes","287","units","0","v1331408260","13.6.15","14","","","","0"
"2017","Northwest Territories","2021A000261","Collected plastic sent directly for disposal or diversion","Total, all product categories","Tonnes","287","units","0","v1331408261","13.7.1","7468","","","","0"
"2017","Northwest Territories","2021A000261","Collected plastic sent directly for disposal or diversion","Construction materials","Tonnes","287","units","0","v1331408262","13.7.2","206","","","","0"
"2017","Northwest Territories","2021A000261","Collected plastic sent directly for disposal or diversion","Electrical and electronic equipment","Tonnes","287","units","0","v1331408263","13.7.3","1020","","","","0"
"2017","Northwest Territories","2021A000261","Collected plastic sent directly for disposal or diversion","Packaging","Tonnes","287","units","0","v1331408264","13.7.7","2591","","","","0"
"2017","Northwest Territories","2021A000261","Collected plastic sent directly for disposal or diversion","Agriculture film","Tonnes","287","units","0","v1331408265","13.7.12","5","","","","0"
"2017","Northwest Territories","2021A000261","Collected plastic sent directly for disposal or diversion","Textiles","Tonnes","287","units","0","v1331408266","13.7.13","362","","","","0"
"2017","Northwest Territories","2021A000261","Collected plastic sent directly for disposal or diversion","Vehicles","Tonnes","287","units","0","v1331408267","13.7.14","1111","","","","0"
"2017","Northwest Territories","2021A000261","Collected plastic sent directly for disposal or diversion","Other products","Tonnes","287","units","0","v1331408268","13.7.15","2173","","","","0"
"2017","Northwest Territories","2021A000261","Diverted plastic waste and scrap sent for material recovery","Total, all product categories","Tonnes","287","units","0","v1331408269","13.8.1","1306","","","","0"
"2017","Northwest Territories","2021A000261","Diverted plastic waste and scrap sent for material recovery","Construction materials","Tonnes","287","units","0","v1331408270","13.8.2","0","","","","0"
"2017","Northwest Territories","2021A000261","Diverted plastic waste and scrap sent for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331408271","13.8.3","58","","","","0"
"2017","Northwest Territories","2021A000261","Diverted plastic waste and scrap sent for material recovery","Packaging","Tonnes","287","units","0","v1331408272","13.8.7","133","","","","0"
"2017","Northwest Territories","2021A000261","Diverted plastic waste and scrap sent for material recovery","Agriculture film","Tonnes","287","units","0","v1331408273","13.8.12","0","","","","0"
"2017","Northwest Territories","2021A000261","Diverted plastic waste and scrap sent for material recovery","Textiles","Tonnes","287","units","0","v1331408274","13.8.13","0","","","","0"
"2017","Northwest Territories","2021A000261","Diverted plastic waste and scrap sent for material recovery","Vehicles","Tonnes","287","units","0","v1331408275","13.8.14","1111","","","","0"
"2017","Northwest Territories","2021A000261","Diverted plastic waste and scrap sent for material recovery","Other products","Tonnes","287","units","0","v1331408276","13.8.15","4","","","","0"
"2017","Northwest Territories","2021A000261","Disposed plastic waste and scrap not diverted for material recovery","Total, all product categories","Tonnes","287","units","0","v1331408277","13.9.1","6162","","","","0"
"2017","Northwest Territories","2021A000261","Disposed plastic waste and scrap not diverted for material recovery","Construction materials","Tonnes","287","units","0","v1331408278","13.9.2","206","","","","0"
"2017","Northwest Territories","2021A000261","Disposed plastic waste and scrap not diverted for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331408279","13.9.3","962","","","","0"
"2017","Northwest Territories","2021A000261","Disposed plastic waste and scrap not diverted for material recovery","Packaging","Tonnes","287","units","0","v1331408280","13.9.7","2458","","","","0"
"2017","Northwest Territories","2021A000261","Disposed plastic waste and scrap not diverted for material recovery","Agriculture film","Tonnes","287","units","0","v1331408281","13.9.12","5","","","","0"
"2017","Northwest Territories","2021A000261","Disposed plastic waste and scrap not diverted for material recovery","Textiles","Tonnes","287","units","0","v1331408282","13.9.13","362","","","","0"
"2017","Northwest Territories","2021A000261","Disposed plastic waste and scrap not diverted for material recovery","Vehicles","Tonnes","287","units","0","v1331408283","13.9.14","0","","","","0"
"2017","Northwest Territories","2021A000261","Disposed plastic waste and scrap not diverted for material recovery","Other products","Tonnes","287","units","0","v1331408284","13.9.15","2169","","","","0"
"2017","Northwest Territories","2021A000261","Sorted and baled plastic waste and scrap sent for further processing","Total, all product categories","Tonnes","287","units","0","v1331408285","13.10.1","157","","","","0"
"2017","Northwest Territories","2021A000261","Sorted and baled plastic waste and scrap sent for further processing","Construction materials","Tonnes","287","units","0","v1331408286","13.10.2","0","","","","0"
